Episode,Reward
406,-164.31122744083405
407,-154.23469710350037
408,-135.49745190143585
409,-134.06888020038605
410,-134.0688806772232
411,-149.91071689128876
412,-168.64796245098114
413,-168.64796197414398
414,-138.40561532974243
415,-151.33928835391998
416,-151.3520438671112
417,-149.91071712970734
418,-152.8061249256134
419,-125.42092084884644
420,-147.0408192873001
421,-144.13265550136566
422,-154.26020538806915
423,-159.98724722862244
424,-158.57143139839172
425,-162.8954107761383
426,-129.74490082263947
427,-154.24745118618011
428,-155.688778758049
429,-126.86224794387817
430,-161.42857384681702
431,-134.05612516403198
432,-174.4005126953125
433,-149.9489815235138
434,-170.0892893075943
435,-142.7168391942978
436,-152.78061485290527
437,-152.79337000846863
438,-142.71683967113495
439,-152.79337000846863
440,-142.69132900238037
441,-138.38010501861572
442,-141.288267493248
443,-157.1301052570343
444,-145.61224782466888
445,-141.27551352977753
446,-149.91071736812592
447,-142.70408380031586
448,-157.1301052570343
449,-155.68877732753754
450,-155.70153331756592
451,-162.90816617012024
452,-157.1045948266983
453,-132.62755393981934
454,-149.92347168922424
455,-134.08163511753082
456,-158.54592144489288
457,-144.15816617012024
458,-149.9107164144516
459,-126.8877581357956
460,-152.80612564086914
461,-155.66326808929443
462,-138.3801040649414
463,-180.19132888317108
464,-144.15816569328308
465,-154.24745118618011
466,-144.17092108726501
467,-151.35204315185547
468,-157.1173495054245
469,-138.3928599357605
470,-157.11734926700592
471,-142.71683967113495
472,-170.10204339027405
473,-152.79337000846863
474,-144.1454108953476
475,-158.55867648124695
476,-144.17092108726501
477,-157.13010478019714
478,-142.71683967113495
479,-152.79337000846863
480,-141.27551305294037
481,-151.36479878425598
482,-149.92347168922424
483,-141.27551305294037
484,-142.70408427715302
485,-155.688778758049
486,-142.71683990955353
487,-152.79336977005005
488,-148.46939027309418
489,-134.04337000846863
490,-161.4540845155716
491,-129.7193901538849
492,-147.0280637741089
493,-142.71683990955353
494,-141.262757062912
495,-145.5867371559143
496,-145.58673763275146
497,-170.08928859233856
498,-167.2321456670761
499,-157.11734974384308
500,-134.04336953163147
501,-123.97959351539612
502,-144.14541065692902
503,-134.06888020038605
504,-141.27551233768463
505,-145.61224734783173
506,-152.78061437606812
507,-144.17092108726501
508,-138.39285969734192
509,-132.65306389331818
510,-141.2500023841858
511,-151.3647985458374
512,-149.89796197414398
513,-151.36479806900024
514,-154.24745166301727
515,-136.9387778043747
516,-141.26275753974915
517,-152.79337000846863
518,-141.2627568244934
519,-160.00000286102295
520,-135.49745166301727
521,-144.15816640853882
522,-135.51020681858063
523,-145.59949254989624
524,-155.663268327713
525,-147.04081881046295
526,-149.91071665287018
527,-132.62755417823792
528,-170.08928954601288
529,-135.49745166301727
530,-174.42602336406708
531,-152.80612516403198
532,-144.14541041851044
533,-144.14541137218475
534,-134.06888020038605
535,-160.00000286102295
536,-144.17092061042786
537,-144.1581654548645
538,-134.09439039230347
539,-139.84694159030914
540,-142.7168389558792
541,-149.92347240447998
542,-147.02806401252747
543,-144.14541018009186
544,-157.11734974384308
545,-134.08163511753082
546,-148.48214614391327
547,-151.3520438671112
