Episode,Reward
13731,-145.5867371559143
13732,-149.91071665287018
13733,-132.6147985458374
13734,-152.78061532974243
13735,-149.93622708320618
13736,-145.59949254989624
13737,-135.4974514245987
13738,-145.62500274181366
13739,-136.95153260231018
13740,-131.16071665287018
13741,-138.38010454177856
13742,-139.83418655395508
13743,-174.41326892375946
13744,-149.92347240447998
13745,-147.0408183336258
13746,-157.10459434986115
13747,-149.94898295402527
13748,-148.46939074993134
13749,-128.30357444286346
13750,-165.7780636548996
13751,-158.55867624282837
13752,-138.39285969734192
13753,-141.26275777816772
13754,-152.7933704853058
13755,-147.02806401252747
13756,-129.73214495182037
13757,-145.5994930267334
13758,-138.40561437606812
13759,-154.2346966266632
13760,-129.7449003458023
13761,-147.0280637741089
13762,-142.70408356189728
13763,-138.38010454177856
13764,-136.92602336406708
13765,-123.96683919429779
13766,-131.16071689128876
13767,-151.33928859233856
13768,-149.89796197414398
13769,-145.61224710941315
13770,-144.15816617012024
13771,-126.8750022649765
13772,-123.9795937538147
13773,-162.8954107761383
13774,-136.93877851963043
13775,-147.02806282043457
13776,-157.13010478019714
13777,-158.55867671966553
13778,-152.8061249256134
13779,-141.2627580165863
13780,-168.6479617357254
13781,-135.49745190143585
13782,-145.61224687099457
13783,-142.7168389558792
13784,-171.530615568161
13785,-141.26275777816772
13786,-135.49745118618011
13787,-141.27551233768463
13788,-132.62755393981934
13789,-147.0280637741089
13790,-126.84949207305908
13791,-154.24745190143585
13792,-138.3928599357605
13793,-161.42857432365417
13794,-129.7449005842209
13795,-132.60204350948334
13796,-162.88265573978424
13797,-149.92347240447998
13798,-155.6760231256485
13799,-155.67602336406708
13800,-141.26275753974915
13801,-139.83418607711792
13802,-158.57143092155457
13803,-154.23469710350037
13804,-139.83418655395508
13805,-138.36734926700592
13806,-135.48469614982605
13807,-161.45408427715302
13808,-154.24745118618011
13809,-141.2755128145218
13810,-148.4821456670761
13811,-149.9107164144516
13812,-134.05612516403198
13813,-139.82143139839172
13814,-129.75765562057495
13815,-165.7653088569641
13816,-141.2755128145218
13817,-126.8750022649765
13818,-131.1734722852707
13819,-139.82143092155457
13820,-161.4413286447525
13821,-141.28826773166656
13822,-121.09694135189056
13823,-131.1862268447876
13824,-135.52296209335327
13825,-138.3801040649414
13826,-125.43367600440979
13827,-149.89796221256256
13828,-139.80867648124695
13829,-136.97704315185547
13830,-134.06887924671173
13831,-145.58673787117004
13832,-123.95408427715302
13833,-154.2346968650818
13834,-157.11734998226166
13835,-142.71683967113495
13836,-147.04081857204437
13837,-139.83418583869934
13838,-138.38010501861572
13839,-145.6122475862503
13840,-132.62755393981934
13841,-149.91071665287018
13842,-141.2627580165863
13843,-141.26275730133057
13844,-141.2755128145218
13845,-147.02806425094604
13846,-168.64796245098114
13847,-164.32398223876953
13848,-142.7295949459076
13849,-158.57143139839172
13850,-128.29081869125366
13851,-148.45663571357727
13852,-155.67602360248566
13853,-126.84949231147766
13854,-147.02806425094604
13855,-155.67602336406708
13856,-154.247452378273
13857,-141.25000309944153
13858,-152.79337000846863
13859,-126.86224746704102
13860,-148.4821456670761
13861,-145.61224782466888
13862,-164.3239824771881
13863,-141.28826773166656
13864,-131.16071712970734
13865,-122.53826773166656
13866,-144.14541113376617
13867,-158.5841861963272
13868,-126.8750022649765
13869,-151.33928835391998
13870,-139.8341863155365
13871,-145.58673787117004
13872,-149.91071736812592
13873,-136.9515335559845
13874,-154.22194147109985
13875,-152.8188806772232
13876,-144.18367636203766
13877,-141.2627580165863
13878,-148.46939027309418
13879,-145.5867371559143
13880,-136.9260231256485
13881,-154.24745166301727
13882,-152.80612564086914
13883,-161.45408403873444
13884,-139.84694111347198
13885,-138.38010478019714
13886,-139.82143092155457
13887,-135.49745094776154
13888,-125.40816617012024
13889,-154.2346968650818
13890,-134.06888020038605
13891,-154.2346968650818
13892,-139.80867624282837
13893,-145.59949278831482
13894,-142.729594707489
13895,-132.65306341648102
13896,-158.55867528915405
13897,-134.06888020038605
13898,-144.14541018009186
13899,-126.86224746704102
13900,-144.14541113376617
13901,-144.15816593170166
13902,-141.2627580165863
13903,-125.42092084884644
13904,-164.3112269639969
13905,-145.59949254989624
13906,-138.43112528324127
13907,-145.59949326515198
13908,-142.70408427715302
13909,-158.5459212064743
13910,-147.02806401252747
13911,-123.96683943271637
13912,-151.3520426750183
13913,-148.4821456670761
13914,-151.3647985458374
13915,-152.81887996196747
13916,-131.1734722852707
13917,-145.58673739433289
13918,-139.84694111347198
13919,-123.96683871746063
13920,-132.62755274772644
13921,-154.2474514245987
13922,-148.4693900346756
13923,-125.43367576599121
13924,-160.0000033378601
13925,-147.02806401252747
13926,-128.2908194065094
13927,-139.82143139839172
13928,-149.8979617357254
13929,-142.70408380031586
13930,-155.67602360248566
13931,-131.1862268447876
13932,-145.58673691749573
13933,-151.3647985458374
13934,-141.2627580165863
13935,-145.58673763275146
13936,-145.5739825963974
13937,-158.5586760044098
13938,-125.40816569328308
13939,-145.61224782466888
13940,-165.77806389331818
13941,-155.67602384090424
13942,-145.58673739433289
13943,-142.70408403873444
13944,-134.05612516403198
13945,-144.15816593170166
13946,-167.21939051151276
13947,-147.05357420444489
13948,-157.10459411144257
13949,-164.3239815235138
13950,-162.90816593170166
13951,-148.45663571357727
13952,-116.76020658016205
13953,-123.97959470748901
13954,-136.9260231256485
13955,-145.6250034570694
13956,-132.62755393981934
13957,-149.92347264289856
13958,-145.57398283481598
13959,-157.1173495054245
13960,-144.15816521644592
13961,-154.23469495773315
13962,-126.86224722862244
13963,-151.36479878425598
13964,-141.2627580165863
13965,-147.02806448936462
13966,-144.15816617012024
13967,-132.62755370140076
13968,-141.25000262260437
13969,-168.66071689128876
13970,-135.51020658016205
13971,-119.66836965084076
13972,-144.15816617012024
13973,-142.6913297176361
13974,-129.74490010738373
13975,-136.96428871154785
13976,-132.60204350948334
13977,-144.14541161060333
13978,-145.58673763275146
13979,-126.86224699020386
13980,-138.38010382652283
13981,-158.55867624282837
13982,-126.87500274181366
13983,-128.30357348918915
13984,-126.86224722862244
13985,-147.02806448936462
13986,-149.92347168922424
13987,-154.24745190143585
13988,-148.46939098834991
13989,-131.17347180843353
13990,-148.49490022659302
13991,-138.36734974384308
13992,-122.53826749324799
13993,-141.27551305294037
13994,-129.7449003458023
13995,-149.93622732162476
13996,-136.95153307914734
13997,-147.04081904888153
13998,-145.59949207305908
13999,-139.8214316368103
14000,-132.6403089761734
14001,-151.36479830741882
14002,-142.72959399223328
14003,-138.3928599357605
14004,-134.0433702468872
14005,-149.91071689128876
14006,-152.79336953163147
14007,-144.14541113376617
14008,-167.20663559436798
14009,-145.58673739433289
14010,-171.53061532974243
14011,-149.91071689128876
14012,-152.80612587928772
14013,-138.39286017417908
14014,-132.62755417823792
14015,-111.02041053771973
14016,-142.729594707489
14017,-158.55867648124695
14018,-148.46939074993134
14019,-157.11734998226166
14020,-136.95153331756592
14021,-144.1454108953476
14022,-142.69132947921753
14023,-172.95918679237366
14024,-132.61479830741882
14025,-136.95153284072876
14026,-145.6122475862503
14027,-151.3520438671112
14028,-158.57143092155457
14029,-139.8086757659912
14030,-141.26275849342346
14031,-141.27551233768463
14032,-147.0408195257187
14033,-138.3928599357605
14034,-151.36479878425598
14035,-148.4821456670761
14036,-151.36479878425598
14037,-158.55867671966553
14038,-139.8214316368103
14039,-142.71683990955353
14040,-144.15816617012024
14041,-138.40561532974243
14042,-135.5229616165161
14043,-136.96428799629211
14044,-148.45663571357727
14045,-148.4566352367401
14046,-168.64796245098114
14047,-151.33928906917572
14048,-145.59949326515198
14049,-139.8469420671463
14050,-147.02806401252747
14051,-142.72959423065186
14052,-138.39285969734192
14053,-152.81888020038605
14054,-161.4540854692459
14055,-141.27551329135895
14056,-147.02806401252747
14057,-147.04081904888153
14058,-160.02551329135895
14059,-138.39286017417908
14060,-134.0561249256134
14061,-132.61479878425598
14062,-135.51020681858063
14063,-149.93622732162476
14064,-141.28826701641083
14065,-128.31632888317108
14066,-141.27551305294037
14067,-145.58673763275146
14068,-147.0408195257187
14069,-141.2755125761032
14070,-161.44132912158966
14071,-162.88265573978424
14072,-147.05357468128204
14073,-148.48214542865753
14074,-138.40561485290527
14075,-145.59949231147766
14076,-138.3801040649414
14077,-132.64030873775482
14078,-142.70408475399017
14079,-145.59949254989624
14080,-126.87500274181366
14081,-158.54592144489288
14082,-144.1709213256836
14083,-157.13010430335999
14084,-138.3801052570343
14085,-139.84694135189056
14086,-148.49490094184875
14087,-136.95153307914734
14088,-149.9362277984619
14089,-139.82143115997314
14090,-158.55867648124695
14091,-138.3801040649414
14092,-157.1173495054245
14093,-161.45408427715302
14094,-134.0688806772232
14095,-155.6887789964676
14096,-138.38010454177856
14097,-160.02551352977753
14098,-141.28826820850372
14099,-145.5994918346405
14100,-157.14286041259766
14101,-148.4566354751587
14102,-149.91071736812592
14103,-144.1454108953476
14104,-160.0000033378601
14105,-152.7933702468872
14106,-152.8061249256134
14107,-144.1454108953476
14108,-144.15816640853882
14109,-144.15816569328308
14110,-136.93877828121185
14111,-155.70153403282166
14112,-145.58673763275146
14113,-152.78061413764954
14114,-129.73214542865753
14115,-136.9387778043747
14116,-134.05612468719482
14117,-152.7933702468872
14118,-161.4413298368454
14119,-149.93622708320618
14120,-122.55102300643921
14121,-161.44132936000824
14122,-148.46939027309418
14123,-147.0408195257187
14124,-129.75765562057495
14125,-123.96683895587921
14126,-141.27551305294037
14127,-136.96428775787354
14128,-142.70408427715302
14129,-126.84949231147766
14130,-155.67602264881134
14131,-152.80612516403198
14132,-142.71683943271637
14133,-128.29081869125366
14134,-141.26275753974915
14135,-139.8214316368103
14136,-138.3928599357605
14137,-121.08418607711792
14138,-135.51020634174347
14139,-147.0408183336258
14140,-141.2755128145218
14141,-129.75765562057495
14142,-123.96683967113495
14143,-128.29081892967224
14144,-134.06888043880463
14145,-131.18622756004333
14146,-135.51020658016205
14147,-164.33673787117004
14148,-157.13010478019714
14149,-139.80867624282837
14150,-128.2780635356903
14151,-154.26020777225494
14152,-152.80612587928772
14153,-135.51020681858063
14154,-131.1989815235138
14155,-147.02806401252747
14156,-152.780615568161
14157,-154.23469710350037
14158,-142.74234914779663
14159,-155.68877851963043
14160,-131.18622636795044
14161,-138.38010501861572
14162,-126.84949231147766
14163,-155.68877851963043
14164,-159.98724818229675
14165,-132.64030826091766
14166,-151.33928883075714
14167,-136.92602336406708
14168,-142.72959446907043
14169,-139.8086760044098
14170,-115.33163487911224
14171,-141.2755125761032
14172,-164.32398295402527
14173,-147.02806401252747
14174,-142.70408427715302
14175,-144.14541113376617
14176,-118.22704315185547
14177,-155.6887778043747
14178,-145.61224782466888
14179,-129.75765538215637
14180,-141.27551329135895
14181,-118.21428799629211
14182,-139.84694111347198
14183,-154.247452378273
14184,-142.70408475399017
14185,-115.3443900346756
14186,-168.63520729541779
14187,-145.59949231147766
14188,-134.0561249256134
14189,-135.4846966266632
14190,-141.27551305294037
14191,-160.00000309944153
14192,-132.62755417823792
14193,-136.95153379440308
14194,-161.45408499240875
14195,-138.38010454177856
14196,-152.8061249256134
14197,-134.05612516403198
14198,-139.80867552757263
14199,-132.64030873775482
14200,-148.48214519023895
14201,-148.46939027309418
14202,-128.3035739660263
14203,-161.45408475399017
14204,-157.13010501861572
14205,-154.23469710350037
14206,-134.06888020038605
14207,-154.2346966266632
14208,-123.97959470748901
14209,-170.08928883075714
14210,-172.95918655395508
14211,-142.69132947921753
14212,-136.93877851963043
14213,-164.33673787117004
14214,-171.5178598165512
14215,-141.27551329135895
14216,-155.70153379440308
14217,-157.11734998226166
14218,-139.8214304447174
14219,-145.57398188114166
14220,-171.5433702468872
14221,-151.3520438671112
14222,-157.13010478019714
14223,-158.5586757659912
14224,-144.14541137218475
14225,-139.83418655395508
14226,-162.89541101455688
14227,-151.3520438671112
14228,-160.0000033378601
14229,-134.0561249256134
14230,-139.83418583869934
14231,-128.31632912158966
14232,-132.65306413173676
14233,-141.27551352977753
14234,-144.1836758852005
14235,-162.89541125297546
14236,-126.83673691749573
14237,-152.78061532974243
14238,-145.58673787117004
14239,-131.18622708320618
14240,-142.70408427715302
14241,-128.30357372760773
14242,-134.0561249256134
14243,-135.49745070934296
14244,-136.95153307914734
14245,-134.05612540245056
14246,-145.58673739433289
14247,-148.49490118026733
14248,-157.13010430335999
14249,-158.54592096805573
14250,-131.18622660636902
14251,-136.95153307914734
14252,-125.4209201335907
14253,-135.49745166301727
14254,-149.89796268939972
14255,-158.58418667316437
14256,-144.15816617012024
14257,-139.8341863155365
14258,-138.40561485290527
14259,-161.45408403873444
14260,-161.45408380031586
14261,-148.4566354751587
14262,-134.0688794851303
14263,-142.7040845155716
14264,-160.02551305294037
14265,-138.39286041259766
14266,-147.0280647277832
14267,-149.92347192764282
14268,-135.51020658016205
14269,-129.73214542865753
14270,-132.6147985458374
14271,-162.88265550136566
14272,-141.25000309944153
14273,-147.05357420444489
14274,-154.2346966266632
14275,-135.51020634174347
14276,-134.0688797235489
14277,-157.11734974384308
14278,-142.69132900238037
14279,-154.24745166301727
14280,-155.68877804279327
14281,-142.729594707489
14282,-147.05357420444489
14283,-148.46939051151276
14284,-145.59949207305908
14285,-148.46939074993134
14286,-155.67602217197418
14287,-125.43367600440979
14288,-136.93877828121185
14289,-141.2882684469223
14290,-135.49745166301727
14291,-147.02806425094604
14292,-144.1709213256836
14293,-125.39541065692902
14294,-142.7040845155716
14295,-125.4209213256836
14296,-129.7193901538849
14297,-154.22194170951843
14298,-141.26275730133057
14299,-160.00000286102295
14300,-138.40561485290527
14301,-141.26275777816772
14302,-138.38010501861572
14303,-128.31632912158966
14304,-123.95408427715302
14305,-160.00000286102295
14306,-144.14541113376617
14307,-141.2500023841858
14308,-145.58673739433289
14309,-171.5433702468872
14310,-128.31632912158966
14311,-136.96428799629211
14312,-161.44132912158966
14313,-144.15816521644592
14314,-145.5994930267334
14315,-131.1862268447876
14316,-148.48214542865753
14317,-136.93877804279327
14318,-161.4540845155716
14319,-157.1428599357605
14320,-154.23469710350037
14321,-141.27551233768463
14322,-161.4413286447525
14323,-157.13010501861572
14324,-148.45663595199585
14325,-144.15816569328308
14326,-164.33673763275146
14327,-138.36734974384308
14328,-126.8367371559143
14329,-132.62755346298218
14330,-158.57143139839172
14331,-167.20663583278656
14332,-142.71683967113495
14333,-121.08418607711792
14334,-142.70408380031586
14335,-136.95153307914734
14336,-157.11734998226166
14337,-149.92347192764282
14338,-122.55102300643921
14339,-145.58673667907715
14340,-152.7933702468872
14341,-158.57143115997314
14342,-154.2346968650818
14343,-128.30357325077057
14344,-147.04081857204437
14345,-132.62755298614502
14346,-132.62755393981934
14347,-152.79337000846863
14348,-145.58673739433289
14349,-157.13010501861572
14350,-155.7015335559845
14351,-126.86224746704102
14352,-149.91071617603302
14353,-142.70408475399017
14354,-144.15816593170166
14355,-152.79337000846863
14356,-139.8341863155365
14357,-122.52551281452179
14358,-149.91071712970734
14359,-148.5076560974121
14360,-149.92347192764282
14361,-136.93877828121185
14362,-145.5739825963974
14363,-145.58673739433289
14364,-132.62755393981934
14365,-129.74490010738373
14366,-115.33163511753082
14367,-141.27551305294037
14368,-139.83418607711792
14369,-147.02806448936462
14370,-132.62755370140076
14371,-145.58673691749573
14372,-145.59949254989624
14373,-161.4413298368454
14374,-148.45663595199585
14375,-152.78061485290527
14376,-158.5714316368103
14377,-147.0408192873001
14378,-138.405615568161
14379,-135.52296137809753
14380,-158.55867552757263
14381,-134.08163511753082
14382,-128.29081869125366
14383,-145.59949231147766
14384,-155.6760231256485
14385,-144.17092084884644
14386,-139.84694111347198
14387,-138.39286017417908
14388,-131.18622732162476
14389,-167.20663511753082
14390,-144.15816640853882
14391,-138.38010454177856
14392,-147.0153090953827
14393,-157.11735022068024
14394,-131.16071689128876
14395,-138.38010454177856
14396,-148.45663499832153
14397,-145.61224806308746
14398,-128.30357348918915
14399,-139.82143115997314
14400,-139.83418583869934
14401,-147.05357444286346
14402,-136.93877828121185
14403,-162.88265550136566
14404,-122.53826773166656
14405,-134.05612468719482
14406,-152.79336953163147
14407,-168.63520634174347
14408,-128.27806401252747
14409,-145.58673787117004
14410,-138.39285969734192
14411,-131.18622732162476
14412,-157.13010549545288
14413,-161.42857456207275
14414,-139.80867624282837
14415,-149.9234721660614
14416,-151.35204315185547
14417,-145.58673739433289
14418,-141.2500023841858
14419,-132.62755346298218
14420,-144.14541113376617
14421,-148.4566354751587
14422,-139.83418679237366
14423,-147.02806425094604
14424,-148.4821459054947
14425,-155.71428871154785
14426,-144.15816593170166
14427,-152.7933702468872
14428,-154.24745118618011
14429,-154.24745213985443
14430,-147.04081904888153
14431,-139.82143115997314
14432,-135.4974514245987
14433,-149.93622732162476
14434,-131.1734720468521
14435,-141.2882684469223
14436,-142.71683967113495
14437,-132.61479878425598
14438,-164.3239827156067
14439,-154.23469638824463
14440,-148.48214519023895
14441,-132.61479878425598
14442,-155.6760231256485
14443,-149.92347192764282
14444,-147.0408183336258
14445,-139.84694135189056
14446,-136.93877756595612
14447,-148.49490118026733
14448,-141.2755125761032
14449,-144.15816569328308
14450,-145.58673739433289
14451,-129.73214542865753
14452,-144.1454108953476
14453,-155.67602360248566
14454,-162.89541125297546
14455,-138.3928599357605
14456,-151.36479830741882
14457,-142.7040845155716
14458,-136.93877828121185
14459,-139.82143139839172
14460,-149.91071712970734
14461,-123.96683943271637
14462,-151.36479878425598
14463,-158.58418715000153
14464,-149.9107176065445
14465,-145.58673739433289
14466,-142.7168401479721
14467,-141.27551233768463
14468,-144.15816640853882
14469,-147.02806401252747
14470,-147.02806401252747
14471,-147.02806329727173
14472,-164.33673787117004
14473,-139.83418583869934
14474,-145.59949254989624
14475,-129.73214495182037
14476,-161.44132840633392
14477,-132.6147985458374
14478,-152.80612516403198
14479,-132.62755346298218
14480,-138.38010478019714
14481,-155.6760231256485
14482,-148.46939098834991
14483,-145.57398211956024
14484,-151.36479878425598
14485,-138.40561485290527
14486,-142.70408427715302
14487,-139.84694135189056
14488,-139.85969650745392
14489,-147.0408192873001
14490,-147.0280635356903
14491,-129.73214519023895
14492,-147.05357468128204
14493,-148.46939027309418
14494,-147.01530861854553
14495,-158.5586760044098
14496,-131.21173655986786
14497,-139.80867552757263
14498,-148.46938979625702
14499,-151.35204339027405
14500,-151.35204339027405
14501,-148.45663595199585
14502,-145.58673691749573
14503,-145.57398235797882
14504,-155.67602384090424
14505,-138.36734902858734
14506,-138.39286017417908
14507,-147.0535739660263
14508,-116.79847168922424
14509,-141.25000262260437
14510,-174.42602407932281
14511,-148.48214614391327
14512,-135.49745166301727
14513,-135.49745166301727
14514,-154.24745213985443
14515,-144.13265573978424
14516,-147.04081904888153
14517,-152.78061532974243
14518,-155.70153427124023
14519,-134.08163464069366
14520,-151.3520429134369
14521,-151.3647985458374
14522,-144.15816617012024
14523,-151.36479806900024
14524,-135.49745166301727
14525,-151.36479902267456
14526,-141.26275730133057
14527,-135.49745094776154
14528,-147.0408192873001
14529,-141.27551305294037
14530,-132.60204350948334
14531,-148.48214519023895
14532,-148.4821456670761
14533,-162.9081666469574
14534,-138.38010454177856
14535,-132.62755370140076
14536,-144.14541065692902
14537,-122.52551257610321
14538,-139.8214316368103
14539,-159.98724794387817
14540,-168.6479617357254
14541,-138.3801040649414
14542,-135.5102061033249
14543,-139.83418655395508
14544,-154.22194147109985
14545,-134.05612540245056
14546,-148.48214447498322
14547,-129.7449005842209
14548,-129.7449005842209
14549,-141.27551305294037
14550,-149.9107176065445
14551,-138.40561437606812
14552,-136.9515335559845
14553,-144.17092108726501
14554,-135.51020658016205
14555,-149.91071689128876
14556,-147.02806401252747
14557,-155.67602336406708
14558,-131.17347157001495
14559,-155.6760231256485
14560,-145.58673691749573
14561,-164.3239827156067
14562,-126.86224746704102
14563,-142.70408380031586
14564,-160.00000262260437
14565,-154.24745213985443
14566,-155.67602241039276
14567,-134.04337000846863
14568,-142.71683990955353
14569,-152.78061532974243
14570,-135.51020634174347
14571,-155.67602360248566
14572,-164.3239827156067
14573,-145.58673691749573
14574,-147.01530933380127
14575,-145.5867371559143
14576,-155.67602336406708
14577,-151.37755393981934
14578,-165.7653090953827
14579,-141.2627580165863
14580,-144.1454108953476
14581,-125.40816569328308
14582,-152.80612444877625
14583,-151.36479926109314
14584,-149.91071736812592
14585,-152.80612468719482
14586,-135.51020658016205
14587,-152.8061249256134
14588,-152.80612540245056
14589,-158.55867671966553
14590,-142.70408427715302
14591,-145.58673739433289
14592,-157.14285922050476
14593,-139.80867648124695
14594,-148.46938955783844
14595,-139.8341863155365
14596,-145.58673691749573
14597,-131.18622732162476
14598,-171.5178600549698
14599,-174.41326868534088
14600,-145.59949207305908
14601,-125.42092061042786
14602,-144.15816569328308
14603,-151.33928859233856
14604,-174.4387788772583
14605,-144.13265573978424
14606,-131.18622612953186
14607,-158.5714316368103
14608,-167.2193912267685
14609,-136.9387778043747
14610,-160.0000021457672
14611,-147.02806425094604
14612,-141.2627580165863
14613,-142.6913299560547
14614,-149.91071712970734
14615,-129.75765538215637
14616,-154.23469710350037
14617,-141.28826820850372
14618,-147.02806401252747
14619,-157.10459458827972
14620,-142.72959446907043
14621,-165.76530861854553
14622,-132.6147975921631
14623,-141.2627580165863
14624,-139.8086760044098
14625,-139.8341863155365
14626,-132.6530636548996
14627,-149.91071736812592
14628,-147.05357420444489
14629,-145.59949278831482
14630,-135.5102070569992
14631,-170.08928906917572
14632,-155.6760231256485
14633,-132.62755370140076
14634,-135.4974514245987
14635,-157.13010454177856
14636,-135.51020658016205
14637,-141.2755125761032
14638,-134.05612516403198
14639,-141.2755128145218
14640,-148.4693912267685
14641,-159.98724818229675
14642,-132.61479902267456
14643,-154.23469710350037
14644,-139.82143092155457
14645,-158.57143139839172
14646,-141.26275730133057
14647,-132.64030826091766
14648,-151.35204362869263
14649,-151.3520438671112
14650,-139.82143139839172
14651,-151.37755346298218
14652,-151.35204315185547
14653,-132.61479830741882
14654,-121.09694111347198
14655,-145.59949278831482
14656,-135.5102070569992
14657,-144.14541113376617
14658,-136.9387778043747
14659,-144.17092108726501
14660,-149.92347192764282
14661,-162.86989986896515
14662,-157.1428599357605
14663,-131.18622708320618
14664,-158.55867671966553
14665,-152.80612540245056
14666,-157.13010501861572
14667,-154.2346968650818
14668,-144.15816569328308
14669,-122.55102276802063
14670,-126.84949231147766
14671,-147.04081904888153
14672,-144.1454108953476
14673,-149.91071617603302
14674,-129.73214519023895
14675,-151.35204339027405
14676,-132.62755393981934
14677,-139.82143139839172
14678,-141.26275753974915
14679,-147.06632947921753
14680,-142.70408403873444
14681,-141.27551352977753
14682,-147.0535739660263
14683,-154.2219409942627
14684,-119.65561509132385
14685,-158.57143187522888
14686,-126.8622477054596
14687,-147.0280637741089
14688,-142.69132947921753
14689,-122.52551257610321
14690,-154.2346966266632
14691,-132.62755346298218
14692,-154.24745213985443
14693,-142.70408427715302
14694,-142.71683943271637
14695,-134.0688797235489
14696,-138.39285945892334
14697,-142.72959423065186
14698,-157.11734998226166
14699,-141.27551305294037
14700,-162.86990106105804
14701,-126.87500250339508
14702,-141.28826773166656
14703,-147.02806425094604
14704,-154.22194147109985
14705,-144.14541041851044
14706,-142.7168389558792
14707,-147.0280637741089
14708,-157.10459506511688
14709,-141.26275753974915
14710,-149.9107176065445
14711,-138.38010454177856
14712,-144.1454108953476
14713,-141.26275825500488
14714,-154.2346968650818
14715,-155.70153331756592
14716,-132.61479830741882
14717,-152.79336953163147
14718,-151.37755370140076
14719,-157.13010478019714
14720,-129.73214542865753
14721,-158.5714304447174
14722,-145.58673739433289
14723,-134.08163559436798
14724,-148.4821459054947
14725,-141.26275753974915
14726,-171.5178598165512
14727,-155.67602288722992
14728,-142.7168389558792
14729,-155.6887789964676
14730,-149.91071712970734
14731,-136.93877804279327
14732,-142.71683990955353
14733,-135.49745094776154
14734,-145.59949231147766
14735,-148.48214542865753
14736,-147.02806425094604
14737,-148.4821456670761
14738,-135.49745213985443
14739,-139.82143115997314
14740,-142.72959399223328
14741,-145.58673739433289
14742,-147.04081881046295
14743,-142.70408380031586
14744,-142.71683990955353
14745,-147.04081976413727
14746,-144.14541137218475
14747,-142.6913285255432
14748,-142.71683967113495
14749,-154.22194170951843
14750,-155.68877828121185
14751,-157.10459434986115
14752,-135.51020729541779
14753,-139.83418655395508
14754,-147.0408195257187
14755,-136.93877828121185
14756,-152.81887996196747
14757,-139.8214316368103
14758,-129.7449005842209
14759,-167.21939074993134
14760,-160.01275742053986
14761,-132.6147985458374
14762,-155.70153379440308
14763,-134.06888020038605
14764,-155.663268327713
14765,-151.36479878425598
14766,-154.24745190143585
14767,-144.1454108953476
14768,-142.7040845155716
14769,-151.36479902267456
14770,-145.57398211956024
14771,-136.95153307914734
14772,-134.06888020038605
14773,-147.05357372760773
14774,-141.26275777816772
14775,-148.4566352367401
14776,-145.59949207305908
14777,-144.1454108953476
14778,-151.35204362869263
14779,-154.22194123268127
14780,-142.70408380031586
14781,-155.68877828121185
14782,-158.57143187522888
14783,-164.3239824771881
14784,-125.40816593170166
14785,-158.5586769580841
14786,-149.9107176065445
14787,-134.06888020038605
14788,-129.7321456670761
14789,-135.5102070569992
14790,-135.5102070569992
14791,-147.02806425094604
14792,-138.36734926700592
14793,-126.86224746704102
14794,-142.70408427715302
14795,-148.4693900346756
14796,-160.00000262260437
14797,-132.6275532245636
14798,-148.48214542865753
14799,-167.2193912267685
14800,-158.5586760044098
14801,-152.79337072372437
14802,-145.5867371559143
14803,-139.84694159030914
14804,-139.83418655395508
14805,-149.92347288131714
14806,-145.58673763275146
14807,-158.57143092155457
14808,-125.40816593170166
14809,-148.4949004650116
14810,-148.4693900346756
14811,-149.92347240447998
14812,-144.13265573978424
14813,-145.59949254989624
14814,-135.51020658016205
14815,-147.02806401252747
14816,-145.5739825963974
14817,-148.46939098834991
14818,-145.59949231147766
14819,-125.43367600440979
14820,-125.42092084884644
14821,-147.02806448936462
14822,-134.05612516403198
14823,-139.85969603061676
14824,-145.58673739433289
14825,-152.7933704853058
14826,-151.3520438671112
14827,-162.90816617012024
14828,-121.1096967458725
14829,-136.9642882347107
14830,-144.15816617012024
14831,-171.5306146144867
14832,-139.84694182872772
14833,-132.64030802249908
14834,-154.2346968650818
14835,-139.84694182872772
14836,-149.91071689128876
14837,-149.92347192764282
14838,-138.4056146144867
14839,-136.96428847312927
14840,-158.57143187522888
14841,-131.19898223876953
14842,-160.00000309944153
14843,-135.49745166301727
14844,-164.32398223876953
14845,-157.11734974384308
14846,-138.38010501861572
14847,-144.13265573978424
14848,-142.7168391942978
14849,-158.5586769580841
14850,-149.91071784496307
14851,-142.71683967113495
14852,-149.92347168922424
14853,-149.91071689128876
14854,-149.9234721660614
14855,-141.2755125761032
14856,-131.1862268447876
14857,-174.41326868534088
14858,-144.13265597820282
14859,-128.3035739660263
14860,-139.83418607711792
14861,-149.92347145080566
14862,-131.18622708320618
14863,-152.78061509132385
14864,-136.9387778043747
14865,-160.0255128145218
14866,-141.26275777816772
14867,-148.46939027309418
14868,-151.33928835391998
14869,-142.69132924079895
14870,-149.93622756004333
14871,-177.30867671966553
14872,-155.67602360248566
14873,-151.36479878425598
14874,-129.75765562057495
14875,-138.39285969734192
14876,-148.46939027309418
14877,-126.87500274181366
14878,-149.92347192764282
14879,-141.28826797008514
14880,-136.9642882347107
14881,-119.64285922050476
14882,-148.48214542865753
14883,-147.04081857204437
14884,-152.78061509132385
14885,-155.6760231256485
14886,-135.51020634174347
14887,-148.4821456670761
14888,-148.48214542865753
14889,-145.5739825963974
14890,-157.10459434986115
14891,-148.4821459054947
14892,-149.92347240447998
14893,-141.26275777816772
14894,-138.39285945892334
14895,-138.39285969734192
14896,-134.06888020038605
